source,license,type,path,expected_label,expected_detail_file,standard_clause,frame_rate,color_space,dynamic_range,resolution,codec,generation_params,provenance_commit,notes
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/a003f027.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/a003f027.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/a004fr006.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/a004fr006.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/a006f038.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/a006f038.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/a008f002.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/a008f002.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/a012fr014.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/a012fr014.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/f001f011.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/f001f011.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/f003f027.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/f003f027.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/f004fr006.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/f004fr006.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/f006f038.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/f006f038.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/f008f002.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/f008f002.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area02/f012fr014.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/wcagc_30fps_area02.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area02/f012fr014.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area02; flash_type=Luminance; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/a004f021.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/a004f021.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/a006f012.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/a006f012.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/a008f024.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/a008f024.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/a009f019.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/a009f019.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/a011f005.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/a011f005.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/a012fr013.mp4,PASS,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/a012fr013.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=area
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/f004f021.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/f004f021.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/f006f012.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/f006f012.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/f008f024.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/f008f024.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/f009f019.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/f009f019.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/f011f005.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/f011f005.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=FAIL
TRACE/pse-test-media,BSD-3-Clause,video,corpus/generated/pse-test-media/wcagc_30fps_area03/f012fr013.mp4,FAIL,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/wcagc_30fps_area03.csv,WCAG 2.2 SC 2.3.1 'classic' area + luminance threshold (general flash; 25%-of-screen / 341x256 rect) [applies: wcag2.2-sc2.3.1],30,sRGB,SDR,,,corpus/sources/pse-test-media/video_creation/wcagc_30fps_area03/f012fr013.json,edf799a15cc1a8817a58c0120a7b25b2b28a1932,set=wcagc_30fps_area03; flash_type=Red; upstream_limiting_dimension=FAIL
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/2Hz_5s.mp4,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/2Hz_5s_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=2Hz_5s_RELATIVE.csv; failed_dimensions_from_log=luminance
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/2Hz_6s.mp4,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/2Hz_6s_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=2Hz_6s_RELATIVE.csv; failed_dimensions_from_log=luminance
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/3Hz_6s.mp4,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/3Hz_6s_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=3Hz_6s_RELATIVE.csv; failed_dimensions_from_log=luminance
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/GradualRedIncrease.mp4,PASS,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/GradualRedIncrease_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=GradualRedIncrease_RELATIVE.csv; failed_dimensions_from_log=none
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/extendedFLONG.mp4,PASS,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/extendedFLONG_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=extendedFLONG_RELATIVE.csv; failed_dimensions_from_log=none
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/flashStripes.mp4,PASS,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/flashStripes_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=flashStripes_RELATIVE.csv; failed_dimensions_from_log=none
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/gray.mp4,PASS,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/gray_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=gray_RELATIVE.csv; failed_dimensions_from_log=none
EA/IRIS,BSD-3-Clause,video,corpus/sources/IRIS/test/Iris.Tests/data/TestVideos/intermitentEF.mp4,PASS,corpus/sources/IRIS/test/Iris.Tests/data/ExpectedVideoLogFiles/intermitentEF_RELATIVE.csv,ITU-R BT.1702 / WCAG 2.2 SC 2.3.1 / Ofcom GN2 Annex 1 [as implemented per IRIS expected per-frame log],,sRGB,SDR,,H.264,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,upstream_per_frame_log=intermitentEF_RELATIVE.csv; failed_dimensions_from_log=none
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/20stripes.png,PASS,,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/ADE.png,PASS,,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/ChessBoard.png,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/CircularExpectedResults/ChessBoard.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/Diagonals.png,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/CircularExpectedResults/Diagonals.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/HorizontalLines.jpg,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/LineExpectedResults/HorizontalLines.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/HorizontalStripes.jpg,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/CircularExpectedResults/HorizontalStripes.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/I9qihah.png,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/CircularExpectedResults/I9qihah.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/ShapedLines.png,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/LineExpectedResults/ShapedLines.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/circle.png,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/CircularExpectedResults/circle.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/png-clipart-sacred-geometry-circle-pattern-circle-angle-leaf.png,PASS,,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/shapes.png,FAIL,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/CircularExpectedResults/shapes.png,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
EA/IRIS,BSD-3-Clause,image-pattern,corpus/sources/IRIS/test/Iris.Tests/data/TestImages/Patterns/stripes.png,PASS,,spatial pattern hazard (bold static stripes / regular patterns); WCAG 2.2 'Three Flashes or Below Threshold' contemplates pattern hazards via the same SC; IRIS implements explicit pattern detection.,,,,,,,d96978ac1107f3463b77f69a9c1b1ec5d45291a0,IRIS pattern fixture; label = presence of expected-result file in Circular/Line dir.
Apple/VideoFlashingReduction,Apple Sample Code License,video,corpus/sources/VideoFlashingReduction/VideoFlashingReduction_MATLAB/TestContent/TestVideo.mp4,UNLABELED,,no per-fixture ground truth shipped by Apple; sanity fixture only; not used for PASS/FAIL scoring,,,,,,,7357d2f347c8659cc5ab4804b1338cfb0e95f362,Triplicate-byte-identical with Mathematica/Resources/movie.mp4 and Xcode/VideoFlashingReduction/Resources/movie.mp4; SHA-256 896551b3857a8096d0243046ce21655f858a1e3310d5cf8b43156504b071a25b. Used as a sanity-pass / smoke fixture; excluded from PASS/FAIL accuracy metrics in scoring.
EA/IRIS-Unreal-Plugin,BSD-3-Clause,excluded-tool,https://github.com/electronicarts/IRIS-Unreal-Plugin,N/A,,,,,,,,,85311532a588d951b833a7b942234bcc9b578bd1,excluded; reason=Not headless-runnable; requires Unreal Engine 5 runtime.
TRACE D2 PSE analysis tool,TBD (not yet released),excluded-tool,https://trace.umd.edu/open-source-photosensitive-epilepsy-analysis-tool/,N/A,,,,,,,,,,excluded; reason=Tool not yet publicly released as of 2026-05-19; no source repo published.
Flikcer,TBD (closed/SaaS),excluded-tool,https://flikcerapp.com/,N/A,,,,,,,,,,excluded; reason=Web app only; no published open-source library entry point.
samfatu/pse-detection-correction,NONE (no LICENSE file in upstream repo),excluded-tool,https://github.com/samfatu/pse-detection-correction,N/A,,,,,,,,,,excluded; reason=No LICENSE in repo; default = all rights reserved. Excluded pending license clarification.
Carreira et al. 2025 PSE detection/correction,TBD (paper only),excluded-tool,https://link.springer.com/article/10.1007/s11760-025-04608-4,N/A,,,,,,,,,,excluded; reason=Paper published; no public reference implementation linked.
OURS-extended,BSD-3-Clause (this repo),video,corpus/generated/OURS-extended/fps_sweep/24fps_fail_31hz.mp4,FAIL,,"WCAG 2.2 SC 2.3.1 general flash threshold: more than 3 general flashes within any 1-second period, full-screen (area > 25%) — count axis decisive.",24,sRGB,SDR,1920x1080,mp4v,"{""cycle_hz"":3.1,""transitions_per_sec"":6.2,""duration_s"":3.0,""area_fraction"":1.0,""a_rgb"":[0,0,0],""b_rgb"":[255,255,255],""label_derivation"":""transitions_per_sec > 6 \u21d2 FAIL (>3 flashes/sec) else PASS (count below WCAG general-flash limit)""}",,fps_sweep; fps=24; expected=FAIL by count axis
OURS-extended,BSD-3-Clause (this repo),video,corpus/generated/OURS-extended/fps_sweep/24fps_pass_14hz.mp4,PASS,,"WCAG 2.2 SC 2.3.1 general flash threshold: more than 3 general flashes within any 1-second period, full-screen (area > 25%) — count axis decisive.",24,sRGB,SDR,1920x1080,mp4v,"{""cycle_hz"":1.4,""transitions_per_sec"":2.8,""duration_s"":3.0,""area_fraction"":1.0,""a_rgb"":[0,0,0],""b_rgb"":[255,255,255],""label_derivation"":""transitions_per_sec > 6 \u21d2 FAIL (>3 flashes/sec) else PASS (count below WCAG general-flash limit)""}",,fps_sweep; fps=24; expected=PASS by count axis
OURS-extended,BSD-3-Clause (this repo),video,corpus/generated/OURS-extended/fps_sweep/25fps_fail_31hz.mp4,FAIL,,"WCAG 2.2 SC 2.3.1 general flash threshold: more than 3 general flashes within any 1-second period, full-screen (area > 25%) — count axis decisive.",25,sRGB,SDR,1920x1080,mp4v,"{""cycle_hz"":3.1,""transitions_per_sec"":6.2,""duration_s"":3.0,""area_fraction"":1.0,""a_rgb"":[0,0,0],""b_rgb"":[255,255,255],""label_derivation"":""transitions_per_sec > 6 \u21d2 FAIL (>3 flashes/sec) else PASS (count below WCAG general-flash limit)""}",,fps_sweep; fps=25; expected=FAIL by count axis
